0,23.8965,24.195,11.401,30.6039,16.8566,10.9529,6.78309,21.5659,10.0776,8.00023,0
23.8965,0,33.1142,35.2975,25.0967,7.03992,28.8563,23.4172,21.7484,30.8706,30.4067,23.8965
24.195,33.1142,0,15.4194,54.7989,29.5417,35.1479,17.4119,45.7609,14.1174,32.1952,24.195
11.401,35.2975,15.4194,0,39.3795,28.2576,19.7285,11.8803,30.3415,4.42694,16.7758,11.401
30.6039,25.0967,54.7989,39.3795,0,25.2572,19.651,37.387,9.03797,40.6815,22.6037,30.6039
16.8566,7.03992,29.5417,28.2576,25.2572,0,21.8164,16.3773,16.2193,23.8307,23.3668,16.8566
10.9529,28.8563,35.1479,19.7285,19.651,21.8164,0,17.736,10.613,21.0305,2.95268,10.9529
6.78309,23.4172,17.4119,11.8803,37.387,16.3773,17.736,0,28.349,7.45337,14.7833,6.78309
21.5659,21.7484,45.7609,30.3415,9.03797,16.2193,10.613,28.349,0,31.6436,13.5657,21.5659
10.0776,30.8706,14.1174,4.42694,40.6815,23.8307,21.0305,7.45337,31.6436,0,18.0779,10.0776
8.00023,30.4067,32.1952,16.7758,22.6037,23.3668,2.95268,14.7833,13.5657,18.0779,0,8.00023
0,0,0,0,0,0,0,0,0,0,0,0
