0.000000000000000000e+00,2.059227990171418554e+01,9.551225770978982510e+00,2.500694018855144307e+00,7.320190974531354478e+00,1.495640226711999077e+01,1.048327860564403835e+01,8.846556028393534277e+00,1.507546333916877224e+01,7.391525821220016113e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,2.059409161189134352e+01,2.121353073825831359e+01,2.759799901445137493e+01,1.919051833211887370e+01,2.351265049107007954e+01,2.176159656678961341e+01,1.162914877416903892e+01,1.331944237321153679e+01,2.059227990171418554e+01
0.000000000000000000e+00,2.059409161189134352e+01,0.000000000000000000e+00,1.205023794114309865e+01,1.138956030677205256e+01,6.099652907928057921e+00,2.921967972708699790e+00,1.587370387615856915e+00,1.035756952640895712e+01,1.154042206187926034e+01,9.551225770978982510e+00
0.000000000000000000e+00,2.121353073825831359e+01,1.205023794114309865e+01,0.000000000000000000e+00,8.079915820193788178e+00,1.737449540887459065e+01,1.292767300256365282e+01,1.133465591615246559e+01,1.693120343711108333e+01,7.917606621628745067e+00,2.500694018855144307e+00
0.000000000000000000e+00,2.759799901445137493e+01,1.138956030677205256e+01,8.079915820193788178e+00,0.000000000000000000e+00,1.747665269477482752e+01,1.028276048076952698e+01,9.908261147489636045e+00,2.031104645471420866e+01,1.463965550338782862e+01,7.320190974531354478e+00
0.000000000000000000e+00,1.919051833211887370e+01,6.099652907928057921e+00,1.737449540887459065e+01,1.747665269477482752e+01,0.000000000000000000e+00,7.786936250739317167e+00,7.576108926410779709e+00,7.581627541725863395e+00,1.439847631114040283e+01,1.495640226711999077e+01
0.000000000000000000e+00,2.351265049107007954e+01,2.921967972708699790e+00,1.292767300256365282e+01,1.028276048076952698e+01,7.786936250739317167e+00,0.000000000000000000e+00,2.018547568807520509e+00,1.315711209834773854e+01,1.390885035173769957e+01,1.048327860564403835e+01
0.000000000000000000e+00,2.176159656678961341e+01,1.587370387615856915e+00,1.133465591615246559e+01,9.908261147489636045e+00,7.576108926410779709e+00,2.018547568807520509e+00,0.000000000000000000e+00,1.184111296237682431e+01,1.189064946217209240e+01,8.846556028393534277e+00
0.000000000000000000e+00,1.162914877416903892e+01,1.035756952640895712e+01,1.693120343711108333e+01,2.031104645471420866e+01,7.581627541725863395e+00,1.315711209834773854e+01,1.184111296237682431e+01,0.000000000000000000e+00,1.078649058425237151e+01,1.507546333916877224e+01
0.000000000000000000e+00,1.331944237321153679e+01,1.154042206187926034e+01,7.917606621628745067e+00,1.463965550338782862e+01,1.439847631114040283e+01,1.390885035173769957e+01,1.189064946217209240e+01,1.078649058425237151e+01,0.000000000000000000e+00,7.391525821220016113e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
