0,26.2008,41.1155,10.1375,21.5963,9.33957,37.2651,33.8215,11.1662,3.52786,8.65091,0
26.2008,0,43.795,30.9946,18.4515,20.833,36.6834,39.6731,37.367,29.7287,34.8517,26.2008
41.1155,43.795,0,51.253,25.3435,31.7759,7.11161,7.29403,44.4286,38.7285,42.086,41.1155
10.1375,30.9946,51.253,0,31.7338,19.4771,47.4026,43.959,6.82438,12.5245,9.16704,10.1375
21.5963,18.4515,25.3435,31.7338,0,12.2568,18.2319,21.2217,24.9095,19.2094,22.5668,21.5963
9.33957,20.833,31.7759,19.4771,12.2568,0,27.9255,24.4819,16.534,8.89567,14.0187,9.33957
37.2651,36.6834,7.11161,47.4026,18.2319,27.9255,0,3.44364,40.5783,34.8782,38.2356,37.2651
33.8215,39.6731,7.29403,43.959,21.2217,24.4819,3.44364,0,37.1346,31.4345,34.7919,33.8215
11.1662,37.367,44.4286,6.82438,24.9095,16.534,40.5783,37.1346,0,7.63831,2.51526,11.1662
3.52786,29.7287,38.7285,12.5245,19.2094,8.89567,34.8782,31.4345,7.63831,0,5.12305,3.52786
8.65091,34.8517,42.086,9.16704,22.5668,14.0187,38.2356,34.7919,2.51526,5.12305,0,8.65091
0,0,0,0,0,0,0,0,0,0,0,0
