0.000000000000000000e+00,2.743240696836302916e+01,5.968267728525059113e+01,4.094533470987084911e+01,2.465967247365954762e+01,4.404972624539982462e+01,2.468491514643251250e+01,4.194027001928731835e+01,1.962619580672956587e+01,3.381396263300067773e+01,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,3.225027031688756551e+01,3.507236588336456151e+01,5.209207944202258034e+01,2.314142243713555658e+01,3.776611338168244458e+00,1.450786305092428918e+01,4.053449961499383392e+01,5.240676969285885889e+01,2.743240696836302916e+01
0.000000000000000000e+00,3.225027031688756551e+01,0.000000000000000000e+00,6.732263620025213413e+01,8.434234975891013164e+01,3.697987445200075740e+01,3.596571819961197036e+01,1.774240726596327278e+01,5.089218458620014474e+01,8.465704000974642440e+01,5.968267728525059113e+01
0.000000000000000000e+00,3.507236588336456151e+01,6.732263620025213413e+01,0.000000000000000000e+00,2.588515247194783697e+01,3.034276174825136607e+01,3.135691800064014956e+01,4.958022893428885425e+01,6.057153051660041854e+01,1.733440380949429738e+01,4.094533470987084911e+01
0.000000000000000000e+00,5.209207944202258034e+01,8.434234975891013164e+01,2.588515247194783697e+01,0.000000000000000000e+00,4.736247530690937424e+01,4.837663155929816128e+01,6.659994249294686597e+01,3.468637804465257801e+01,1.875378039507766204e+01,2.465967247365954762e+01
0.000000000000000000e+00,2.314142243713555658e+01,3.697987445200075740e+01,3.034276174825136607e+01,4.736247530690937424e+01,0.000000000000000000e+00,1.936481109896731212e+01,2.715023794266350166e+01,6.367592205212939405e+01,4.767716555774566700e+01,4.404972624539982462e+01
0.000000000000000000e+00,3.776611338168244458e+00,3.596571819961197036e+01,3.135691800064014956e+01,4.837663155929816128e+01,1.936481109896731212e+01,0.000000000000000000e+00,1.822331093364870114e+01,4.431111095316207837e+01,4.869132181013445404e+01,2.468491514643251250e+01
0.000000000000000000e+00,1.450786305092428918e+01,1.774240726596327278e+01,4.958022893428885425e+01,6.659994249294686597e+01,2.715023794266350166e+01,1.822331093364870114e+01,0.000000000000000000e+00,3.652568410946589239e+01,6.691463274378314452e+01,4.194027001928731835e+01
0.000000000000000000e+00,4.053449961499383392e+01,5.089218458620014474e+01,6.057153051660041854e+01,3.468637804465257801e+01,6.367592205212939405e+01,4.431111095316207837e+01,3.652568410946589239e+01,0.000000000000000000e+00,5.344015843973024005e+01,1.962619580672956587e+01
0.000000000000000000e+00,5.240676969285885889e+01,8.465704000974642440e+01,1.733440380949429738e+01,1.875378039507766204e+01,4.767716555774566700e+01,4.869132181013445404e+01,6.691463274378314452e+01,5.344015843973024005e+01,0.000000000000000000e+00,3.381396263300067773e+01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
