0,2.54523,9.29122,10.0017,7.20283,6.23797,5.5625,10.3544,8.17636,10.4515,13.0031,0
2.54523,0,6.88929,8.02658,4.82647,3.74973,3.32812,8.97464,7.19751,7.99777,10.471,2.54523
9.29122,6.88929,0,3.05305,5.16003,3.19755,5.98827,10.9587,10.7161,5.22468,5.56492,9.29122
10.0017,8.02658,3.05305,0,7.85596,5.07328,8.26835,13.7912,13.2564,8.27674,8.26426,10.0017
7.20283,4.82647,5.16003,7.85596,0,3.20666,1.71448,5.95694,5.56837,3.29318,6.13098,7.20283
6.23797,3.74973,3.19755,5.07328,3.20666,0,3.20908,9.07368,8.24207,5.28662,7.14131,6.23797
5.5625,3.32812,5.98827,8.26835,1.71448,3.20908,0,6.1576,5.04751,5.00565,7.82142,5.5625
10.3544,8.97464,10.9587,13.7912,5.95694,9.07368,6.1576,0,2.51386,6.70564,9.41375,10.3544
8.17636,7.19751,10.7161,13.2564,5.56837,8.24207,5.04751,2.51386,0,7.49194,10.4818,8.17636
10.4515,7.99777,5.22468,8.27674,3.29318,5.28662,5.00565,6.70564,7.49194,0,3.04973,10.4515
13.0031,10.471,5.56492,8.26426,6.13098,7.14131,7.82142,9.41375,10.4818,3.04973,0,13.0031
0,0,0,0,0,0,0,0,0,0,0,0
