0.000000000000000000e+00,3.504207744679079184e+01,3.464917952348350383e+01,4.363326624751805127e+01,2.525627724007628672e+01,1.933217473928072394e+01,3.798122795840382082e+01,1.412080261536178583e+01,4.879528061666581351e+01,4.102577282180673990e+01,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,4.914041968963059048e+01,1.297370709287964985e+01,6.029835468686707856e+01,1.570990270751006435e+01,2.348998779225673417e+01,2.092127483142900246e+01,1.375320316987502522e+01,5.983695375015948059e+00,3.504207744679079184e+01
0.000000000000000000e+00,4.914041968963059048e+01,0.000000000000000000e+00,4.035554497515816763e+01,4.750757111138293709e+01,3.763021673260800526e+01,7.263040748188731754e+01,4.088973636887605778e+01,4.551755934430592276e+01,4.571130905558309365e+01,3.464917952348350383e+01
0.000000000000000000e+00,1.297370709287964985e+01,4.035554497515816763e+01,0.000000000000000000e+00,6.888954348759435220e+01,2.430109150823733088e+01,3.646369488513638402e+01,2.951246363215626900e+01,5.200525963734900614e+00,9.544596458832153019e+00,4.363326624751805127e+01
0.000000000000000000e+00,6.029835468686707856e+01,4.750757111138293709e+01,6.888954348759435220e+01,0.000000000000000000e+00,4.458845197935701066e+01,3.963468236433955383e+01,3.937707985543806899e+01,7.405155785674210733e+01,6.628205006188302661e+01,2.525627724007628672e+01
0.000000000000000000e+00,1.570990270751006435e+01,3.763021673260800526e+01,2.430109150823733088e+01,4.458845197935701066e+01,0.000000000000000000e+00,3.500019074927931939e+01,5.211372123918939891e+00,2.946310587738508957e+01,2.169359808252601240e+01,1.933217473928072394e+01
0.000000000000000000e+00,2.348998779225673417e+01,7.263040748188731754e+01,3.646369488513638402e+01,3.963468236433955383e+01,3.500019074927931939e+01,0.000000000000000000e+00,3.174067111301127042e+01,3.441687549240254640e+01,2.691909842630423100e+01,3.798122795840382082e+01
0.000000000000000000e+00,2.092127483142900246e+01,4.088973636887605778e+01,2.951246363215626900e+01,3.937707985543806899e+01,5.211372123918939891e+00,3.174067111301127042e+01,0.000000000000000000e+00,3.467447800130402413e+01,2.690497020644495052e+01,1.412080261536178583e+01
0.000000000000000000e+00,1.375320316987502522e+01,4.551755934430592276e+01,5.200525963734900614e+00,7.405155785674210733e+01,2.946310587738508957e+01,3.441687549240254640e+01,3.467447800130402413e+01,0.000000000000000000e+00,7.769507794859076277e+00,4.879528061666581351e+01
0.000000000000000000e+00,5.983695375015948059e+00,4.571130905558309365e+01,9.544596458832153019e+00,6.628205006188302661e+01,2.169359808252601240e+01,2.691909842630423100e+01,2.690497020644495052e+01,7.769507794859076277e+00,0.000000000000000000e+00,4.102577282180673990e+01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
