0,30.4724,47.0795,26.3149,45.3399,36.5019,39.4264,41.2928,8.42738,36.8769,56.4911,0
30.4724,0,16.6071,22.3067,30.0897,13.035,8.95397,10.8204,22.045,24.5386,26.0187,30.4724
47.0795,16.6071,0,20.7646,14.9507,28.1739,12.3433,16.6075,38.6521,10.2026,9.41154,47.0795
26.3149,22.3067,20.7646,0,19.0249,35.3416,19.511,23.7752,17.8875,10.562,30.1761,26.3149
45.3399,30.0897,14.9507,19.0249,0,43.1247,27.294,31.5583,36.9125,8.46297,16.114,45.3399
36.5019,13.035,28.1739,35.3416,43.1247,0,15.8307,11.5664,28.0745,37.5735,27.0106,36.5019
39.4264,8.95397,12.3433,19.511,27.294,15.8307,0,4.26427,30.999,21.7429,17.0647,39.4264
41.2928,10.8204,16.6075,23.7752,31.5583,11.5664,4.26427,0,32.8654,26.0071,15.4442,41.2928
8.42738,22.045,38.6521,17.8875,36.9125,28.0745,30.999,32.8654,0,28.4495,48.0637,8.42738
36.8769,24.5386,10.2026,10.562,8.46297,37.5735,21.7429,26.0071,28.4495,0,19.6142,36.8769
56.4911,26.0187,9.41154,30.1761,16.114,27.0106,17.0647,15.4442,48.0637,19.6142,0,56.4911
0,0,0,0,0,0,0,0,0,0,0,0
