0,5.60853,8.3969,5.22622,8.85221,7.52201,7.05089,7.52332,1.49018,7.0856,10.0276,0
5.60853,0,3.97251,4.0112,5.93305,2.53886,1.65821,1.93034,4.18524,4.48316,5.22102,5.60853
8.3969,3.97251,0,3.88323,2.66077,5.31994,2.56739,3.10894,6.9289,2.45233,1.6764,8.3969
5.22622,4.0112,3.88323,0,3.63371,6.50194,4.15552,4.96739,3.98011,1.90834,5.534,5.22622
8.85221,5.93305,2.66077,3.63371,0,7.78189,4.93689,5.62446,7.54757,1.78918,3.46415,8.85221
7.52201,2.53886,5.31994,6.50194,7.78189,0,2.84584,2.21313,6.26922,6.64246,5.94017,7.52201
7.05089,1.65821,2.56739,4.15552,4.93689,2.84584,0,0.822869,5.57622,3.86996,3.6064,7.05089
7.52332,1.93034,3.10894,4.96739,5.62446,2.21313,0.822869,0,6.0781,4.66326,3.83043,7.52332
1.49018,4.18524,6.9289,3.98011,7.54757,6.26922,5.57622,6.0781,0,5.7618,8.54886,1.49018
7.0856,4.48316,2.45233,1.90834,1.78918,6.64246,3.86996,4.66326,5.7618,0,3.93816,7.0856
10.0276,5.22102,1.6764,5.534,3.46415,5.94017,3.6064,3.83043,8.54886,3.93816,0,10.0276
0,0,0,0,0,0,0,0,0,0,0,0
