0,28.1298,30.0764,27.1686,12.6912,23.7249,31.1047,15.5792,5.83299,29.9458,30.0587,0
28.1298,0,30.1867,28.1308,15.4387,23.8504,30.9944,12.5506,22.2968,30.0561,30.169,28.1298
30.0764,30.1867,0,57.2451,24.5434,53.8013,61.1811,18.6509,25.615,0.13544,0.0936906,30.0764
27.1686,28.1308,57.2451,0,32.7016,4.28038,3.93606,38.5942,31.63,57.1145,57.2273,27.1686
12.6912,15.4387,24.5434,32.7016,0,29.2579,36.6377,5.89256,6.85817,24.4128,24.5257,12.6912
23.7249,23.8504,53.8013,4.28038,29.2579,0,7.37977,35.1505,28.1863,53.6707,53.7836,23.7249
31.1047,30.9944,61.1811,3.93606,36.6377,7.37977,0,42.5302,35.5661,61.0505,61.1634,31.1047
15.5792,12.5506,18.6509,38.5942,5.89256,35.1505,42.5302,0,9.74625,18.5203,18.6331,15.5792
5.83299,22.2968,25.615,31.63,6.85817,28.1863,35.5661,9.74625,0,25.4844,25.5973,5.83299
29.9458,30.0561,0.13544,57.1145,24.4128,53.6707,61.0505,18.5203,25.4844,0,0.112871,29.9458
30.0587,30.169,0.0936906,57.2273,24.5257,53.7836,61.1634,18.6331,25.5973,0.112871,0,30.0587
0,0,0,0,0,0,0,0,0,0,0,0
