0,7.39105,6.9896,6.66797,6.53471,6.05078,6.34826,3.35891,3.34693,8.32541,6.1932,0
7.39105,0,4.38069,6.11819,4.29584,7.28076,1.17974,5.34863,6.66553,7.10674,8.31656,7.39105
6.9896,4.38069,0,1.92112,0.45497,3.42772,4.59572,3.66557,4.37616,2.73906,4.52674,6.9896
6.66797,6.11819,1.92112,0,1.84434,1.60732,6.10666,3.40992,3.49134,1.67953,2.67529,6.66797
6.53471,4.29584,0.45497,1.84434,0,3.23162,4.39655,3.21393,3.96075,2.93169,4.32968,6.53471
6.05078,7.28076,3.42772,1.60732,3.23162,0,7.05491,3.25398,2.70397,2.67159,1.10015,6.05078
6.34826,1.17974,4.59572,6.10666,4.39655,7.05491,0,4.68108,6.02198,7.31915,8.02339,6.34826
3.35891,5.34863,3.66557,3.40992,3.21393,3.25398,4.68108,0,1.34107,5.08939,3.87205,3.35891
3.34693,6.66553,4.37616,3.49134,3.96075,2.70397,6.02198,1.34107,0,5.08035,2.96681,3.34693
8.32541,7.10674,2.73906,1.67953,2.93169,2.67159,7.31915,5.08939,5.08035,0,3.4289,8.32541
6.1932,8.31656,4.52674,2.67529,4.32968,1.10015,8.02339,3.87205,2.96681,3.4289,0,6.1932
0,0,0,0,0,0,0,0,0,0,0,0
