0,2.71635,3.9913,2.39307,5.84351,8.31756,2.88201,3.42399,3.34538,0.798541,3.47691,0
2.71635,0,4.51009,2.9893,3.32339,5.64961,1.83778,3.06287,1.89205,2.18068,0.824452,2.71635
3.9913,4.51009,0,6.22432,5.57032,8.1212,5.9874,6.98445,6.25016,4.48074,4.62574,3.9913
2.39307,2.9893,6.22432,0,6.21831,8.25417,1.57449,1.21248,2.02682,1.74799,3.75997,2.39307
5.84351,3.32339,5.57032,6.21831,0,2.62974,4.78056,5.94389,4.53394,5.45618,2.50109,5.84351
8.31756,5.64961,8.1212,8.25417,2.62974,0,6.69657,7.68205,6.31631,7.83014,4.84866,8.31756
2.88201,1.83778,5.9874,1.57449,4.78056,6.69657,0,1.23321,0.506,2.08506,2.45101,2.88201
3.42399,3.06287,6.98445,1.21248,5.94389,7.68205,1.23321,0,1.41309,2.67176,3.67907,3.42399
3.34538,1.89205,6.25016,2.02682,4.53394,6.31631,0.506,1.41309,0,2.55429,2.35713,3.34538
0.798541,2.18068,4.48074,1.74799,5.45618,7.83014,2.08506,2.67176,2.55429,0,2.9923,0.798541
3.47691,0.824452,4.62574,3.75997,2.50109,4.84866,2.45101,3.67907,2.35713,2.9923,0,3.47691
0,0,0,0,0,0,0,0,0,0,0,0
