0,3.51935,4.36737,3.09479,1.15643,5.31445,3.69412,1.12706,1.59129,2.30107,4.85591,0
3.51935,0,6.60183,2.60337,3.74408,8.47002,2.49369,4.39616,4.41774,4.42004,8.00456,3.51935
4.36737,6.60183,0,7.34123,3.31523,7.46813,4.81844,3.35291,2.77648,2.26102,7.14661,4.36737
3.09479,2.60337,7.34123,0,4.02793,6.61821,4.65755,4.2216,4.62253,5.11413,6.17477,3.09479
1.15643,3.74408,3.31523,4.02793,0,6.0025,3.113,0.847439,0.678984,1.1518,5.56494,1.15643
5.31445,8.47002,7.46813,6.61821,6.0025,0,8.99397,5.20038,5.79334,6.68556,0.4663,5.31445
3.69412,2.49369,4.81844,4.65755,3.113,8.99397,0,3.9599,3.59372,3.08051,8.53973,3.69412
1.12706,4.39616,3.35291,4.2216,0.847439,5.20038,3.9599,0,0.680007,1.59267,4.77203,1.12706
1.59129,4.41774,2.77648,4.62253,0.678984,5.79334,3.59372,0.680007,0,0.921352,5.37703,1.59129
2.30107,4.42004,2.26102,5.11413,1.1518,6.68556,3.08051,1.59267,0.921352,0,6.27698,2.30107
4.85591,8.00456,7.14661,6.17477,5.56494,0.4663,8.53973,4.77203,5.37703,6.27698,0,4.85591
0,0,0,0,0,0,0,0,0,0,0,0
