0,10.2359,6.75415,4.42707,2.80459,7.23044,10.6972,5.82089,4.82239,2.76074,6.89634,0
10.2359,0,3.64036,7.40814,7.452,5.34216,0.505697,4.48253,5.54878,7.61981,3.34151,10.2359
6.75415,3.64036,0,4.96337,4.07555,2.75835,4.1378,0.949004,2.58251,4.35783,0.975449,6.75415
4.42707,7.40814,4.96337,0,2.62248,7.04628,7.75994,4.18099,2.42361,2.20963,4.45085,4.42707
2.80459,7.452,4.07555,2.62248,0,5.21568,7.90599,3.12661,2.03411,0.488998,4.11085,2.80459
7.23044,5.34216,2.75835,7.04628,5.21568,0,5.82659,3.04289,4.67683,5.65963,3.73291,7.23044
10.6972,0.505697,4.1378,7.75994,7.90599,5.82659,0,4.9677,5.97754,8.05973,3.80127,10.6972
5.82089,4.48253,0.949004,4.18099,3.12661,3.04289,4.9677,0,1.75822,3.41312,1.29548,5.82089
4.82239,5.54878,2.58251,2.42361,2.03411,4.67683,5.97754,1.75822,0,2.09713,2.26941,4.82239
2.76074,7.61981,4.35783,2.20963,0.488998,5.65963,8.05973,3.41312,2.09713,0,4.29362,2.76074
6.89634,3.34151,0.975449,4.45085,4.11085,3.73291,3.80127,1.29548,2.26941,4.29362,0,6.89634
0,0,0,0,0,0,0,0,0,0,0,0
