0,55.2253,7.40618,30.7744,12.1156,40.5587,26.0503,38.9686,20.4008,49.8695,24.73,0
55.2253,0,47.8192,39.3124,43.1098,14.6666,29.1751,33.9367,34.8246,5.35589,44.0952,55.2253
7.40618,47.8192,0,34.3164,4.70937,33.1526,18.6441,42.5107,23.2189,42.4633,28.272,7.40618
30.7744,39.3124,34.3164,0,38.602,37.4365,38.1479,8.19424,11.0975,33.9565,6.04441,30.7744
12.1156,43.1098,4.70937,38.602,0,28.4432,13.9347,46.7963,27.5045,37.7539,32.5576,12.1156
40.5587,14.6666,33.1526,37.4365,28.4432,0,14.5085,45.6307,26.339,9.73665,31.3921,40.5587
26.0503,29.1751,18.6441,38.1479,13.9347,14.5085,0,46.3421,27.0504,23.8192,32.1035,26.0503
38.9686,33.9367,42.5107,8.19424,46.7963,45.6307,46.3421,0,19.2917,35.894,14.2386,38.9686
20.4008,34.8246,23.2189,11.0975,27.5045,26.339,27.0504,19.2917,0,29.4687,9.27064,20.4008
49.8695,5.35589,42.4633,33.9565,37.7539,9.73665,23.8192,35.894,29.4687,0,38.7393,49.8695
24.73,44.0952,28.272,6.04441,32.5576,31.3921,32.1035,14.2386,9.27064,38.7393,0,24.73
0,0,0,0,0,0,0,0,0,0,0,0
