0,3.56793,5.06333,3.50888,0.559733,1.08727,3.89455,0.59984,0.735709,1.77411,3.66601,0
3.56793,0,1.90962,6.24203,4.09628,4.27526,0.423821,3.67313,3.6513,2.4254,7.10539,3.56793
5.06333,1.90962,0,6.98294,5.52186,5.94063,1.94811,4.98718,4.91934,3.47902,8.71927,5.06333
3.50888,6.24203,6.98294,0,3.07054,4.04359,6.6543,2.99479,2.92047,3.81747,4.51019,3.50888
0.559733,4.09628,5.52186,3.07054,0,1.10031,4.43395,0.614583,0.744613,2.12047,3.27411,0.559733
1.08727,4.27526,5.94063,4.04359,1.10031,0,4.53822,1.5958,1.74227,2.82856,2.83237,1.08727
3.89455,0.423821,1.94811,6.6543,4.43395,4.53822,0,4.03754,4.02363,2.83685,7.37008,3.89455
0.59984,3.67313,4.98718,2.99479,0.614583,1.5958,4.03754,0,0.146501,1.53772,3.87687,0.59984
0.735709,3.6513,4.91934,2.92047,0.744613,1.74227,4.02363,0.146501,0,1.45275,3.98898,0.735709
1.77411,2.4254,3.47902,3.81747,2.12047,2.82856,2.83685,1.53772,1.45275,0,5.39231,1.77411
3.66601,7.10539,8.71927,4.51019,3.27411,2.83237,7.37008,3.87687,3.98898,5.39231,0,3.66601
0,0,0,0,0,0,0,0,0,0,0,0
