0,19.2385,28.6322,19.0633,2.48453,4.83612,20.4622,3.31643,3.98124,9.41495,20.6866,0
19.2385,0,9.39366,25.1662,21.723,24.0746,2.06167,18.5208,18.026,9.82356,39.9251,19.2385
28.6322,9.39366,0,34.1622,31.1167,33.4683,8.16995,27.9144,27.4196,19.2172,49.3188,28.6322
19.0633,25.1662,34.1622,0,17.1005,22.8635,27.2278,15.7469,15.0821,15.5881,20.5235,19.0633
2.48453,21.723,31.1167,17.1005,0,5.76296,22.9468,3.20228,3.69709,11.8995,18.2021,2.48453
4.83612,24.0746,33.4683,22.8635,5.76296,0,25.2983,7.11655,7.78136,14.2511,15.8505,4.83612
20.4622,2.06167,8.16995,27.2278,22.9468,25.2983,0,19.7445,19.2497,11.6398,41.1489,20.4622
3.31643,18.5208,27.9144,15.7469,3.20228,7.11655,19.7445,0,0.664811,8.6972,21.4044,3.31643
3.98124,18.026,27.4196,15.0821,3.69709,7.78136,19.2497,0.664811,0,8.2024,21.8992,3.98124
9.41495,9.82356,19.2172,15.5881,11.8995,14.2511,11.6398,8.6972,8.2024,0,30.1016,9.41495
20.6866,39.9251,49.3188,20.5235,18.2021,15.8505,41.1489,21.4044,21.8992,30.1016,0,20.6866
0,0,0,0,0,0,0,0,0,0,0,0
