0,8.30648,28.6545,18.7862,17.353,23.3214,9.06721,29.4718,2.16344,24.5642,22.5964,0
8.30648,0,20.6929,10.8246,25.6594,15.3599,11.0609,21.5103,9.63994,16.6027,14.2899,8.30648
28.6545,20.6929,0,9.86831,23.3449,16.8772,19.5873,16.2176,26.491,24.6316,26.1702,28.6545
18.7862,10.8246,9.86831,0,20.5203,12.9084,9.71898,12.2488,16.6227,20.6629,19.429,18.7862
17.353,25.6594,23.3449,20.5203,0,33.4287,14.5986,32.7691,16.0195,41.1832,39.9493,17.353
23.3214,15.3599,16.8772,12.9084,33.4287,0,18.8302,6.15035,21.158,7.75444,20.8372,23.3214
9.06721,11.0609,19.5873,9.71898,14.5986,18.8302,0,20.4046,6.90377,26.5846,25.3507,9.06721
29.4718,21.5103,16.2176,12.2488,32.7691,6.15035,20.4046,0,27.3084,8.41405,26.9875,29.4718
2.16344,9.63994,26.491,16.6227,16.0195,21.158,6.90377,27.3084,0,25.1637,23.9298,2.16344
24.5642,16.6027,24.6316,20.6629,41.1832,7.75444,26.5846,8.41405,25.1637,0,22.08,24.5642
22.5964,14.2899,26.1702,19.429,39.9493,20.8372,25.3507,26.9875,23.9298,22.08,0,22.5964
0,0,0,0,0,0,0,0,0,0,0,0
