0,4.81382,3.30755,3.49606,5.3675,2.29174,1.61977,2.83197,6.84307,1.73802,2.16015,0
4.81382,0,8.05794,5.6643,2.80491,4.97766,3.19592,7.6456,2.56995,3.59589,6.96818,4.81382
3.30755,8.05794,0,4.42358,8.58727,3.85386,4.90211,0.873281,10.1501,4.58418,1.23048,3.30755
3.49606,5.6643,4.42358,0,7.57174,1.21941,3.76471,4.67981,8.2146,2.63102,4.12869,3.49606
5.3675,2.80491,8.58727,7.57174,0,6.57463,4.03078,7.93807,2.20928,5.01298,7.36603,5.3675
2.29174,4.97766,3.85386,1.21941,6.57463,0,2.63348,3.90254,7.4504,1.56165,3.2695,2.29174
1.61977,3.19592,4.90211,3.76471,4.03078,2.63348,0,4.45143,5.28207,1.14848,3.7788,1.61977
2.83197,7.6456,0.873281,4.67981,7.93807,3.90254,4.45143,0,9.607,4.33065,0.695919,2.83197
6.84307,2.56995,10.1501,8.2146,2.20928,7.4504,5.28207,9.607,0,5.97099,8.97439,6.84307
1.73802,3.59589,4.58418,2.63102,5.01298,1.56165,1.14848,4.33065,5.97099,0,3.63493,1.73802
2.16015,6.96818,1.23048,4.12869,7.36603,3.2695,3.7788,0.695919,8.97439,3.63493,0,2.16015
0,0,0,0,0,0,0,0,0,0,0,0
