0,5.24898,5.04662,4.16057,6.74924,5.53278,6.50934,4.10077,2.96631,5.80633,4.08734,0
5.24898,0,7.40542,3.06253,4.84555,3.03447,1.99567,5.9284,2.67193,0.969081,2.93373,5.24898
5.04662,7.40542,0,4.41338,4.90568,9.36649,9.34057,1.47783,4.98653,7.26535,8.14222,5.04662
4.16057,3.06253,4.41338,0,2.74458,5.55383,5.05051,2.95844,1.52067,2.8535,4.70063,4.16057
6.74924,4.84555,4.90568,2.74458,0,7.79504,6.70783,3.93329,4.25941,4.11401,7.21569,6.74924
5.53278,3.03447,9.36649,5.55383,7.79504,0,2.05653,7.94275,4.42472,3.96006,1.4492,5.53278
6.50934,1.99567,9.34057,5.05051,6.70783,2.05653,0,7.86349,4.44122,2.59528,2.94035,6.50934
4.10077,5.9284,1.47783,2.95844,3.93329,7.94275,7.86349,0,3.5346,5.81129,6.76589,4.10077
2.96631,2.67193,4.98653,1.52067,4.25941,4.42472,4.44122,3.5346,0,2.97035,3.35869,2.96631
5.80633,0.969081,7.26535,2.8535,4.11401,3.96006,2.59528,5.81129,2.97035,0,3.89521,5.80633
4.08734,2.93373,8.14222,4.70063,7.21569,1.4492,2.94035,6.76589,3.35869,3.89521,0,4.08734
0,0,0,0,0,0,0,0,0,0,0,0
